,Unnamed: 0,_id,review,score,upvotes,downvotes,sum
8168,1526,5e4e26d79bf9ec00223296e8,"interessante Themen Aufmerksamkeit, mathematische Sachen wird in der Prüfung nicht gefragt",4,0.0,0.0,0
6181,6181,620aebac79a9a000215b5bd2,"Spannendes Modul, Prüfung eher Lotterie, kann aber mit Grundwissen bestanden werden…",4,0.0,0.0,0
2375,2375,5c536988414588001c3af81a,"Vorlesung schwach, Prüfung fair.",1,2.0,0.0,1
8003,1361,5e173874d50e80001edba37d,Zeitverschwendung,1,0.0,0.0,0
1940,1940,5c3881c934e682001c353daa,Übungen und Online Quizze lösen bringt am meisten.,4,2.0,0.0,1
7400,758,5c517266ccaaf5001c0b4fe1,Schöner Kurs im Herzen der Physik,5,0.0,0.0,0
2259,2259,5c4da753ddd2d4001c1c2f68,"3 Wuche zum es Masterarbet Proposal zschribe, für nes imaginärs Projekt. Am Morge jewils 1h oder so Vorlesig wo aber sehr spannend isch. Hend vill Freiziit gha (also zum dra schribe), sind meistens am 3 hei gange. Prüefig isch seeehr random. Eifach paar Graphe, womer zersch muess beschribe und denn e biologischi Erklärig drfür geh. Ha biz meh erwartet vo de Beschribig... ",2,0.0,0.0,0
6483,6483,62c31139d8345f00212d1b5d,Meistens sehr interessant. Prüfung wird streng bewertet. Prof ist allerdings sehr gut und die TAs ebenfalls.,4,0.0,0.0,0
575,575,5a71deb4b1b468001ac02796,"Unübersichtliches Skript, schlechter Professor (R. Abgrall). Thema an sich interessant, Übungsstunden ok.",2,0.0,0.0,0
2138,2138,5c46f7abeacac4001cb09d6d,Physik in de Kanti immer gehasst aber Schilling war echt top. Er gibt sich grosse Mühe Beispiele aus der Biologie zu bringen. Ich habe nur mit den Übungen aus der Übungsstunde gelernt und fand die Prüfung sehr fair. Und nochmals: bester Dozent!! :D,4,13.0,0.0,1
6051,6051,61f4fbc63a49df0021b09f3d,"Gute Note möglich, aber musste auch einiges in die zwei Arbeiten investieren. Die Prüfung ist nicht sehr schwer, es ist allerdings nicht einfach herauszufinden wo die Schwerpunkte liegen.",4,0.0,0.0,0
5652,5652,60e40c48dedabe002251ebc6,"Es ist viel zu viel Stoff, und die Themen/Lernziele sind sehr chaotisch, aber sehr spannend... Die Prüfung war auch eher schwer, und war sehr Nieren-lastig...",3,0.0,0.0,0
5553,5553,60cf1e60c2262800220cc3e2,"Insgesamt eine spannende Veranstaltung, bei der der Fokus nicht nur auf trockener Theorie, sondern auch auf reichlich Empirie liegt. Der Dozent überzeugt mit seinem Fachwissen und sorgt mit seinem Humor und zynischen Bemerkungen für Unterhaltung. Die Prüfung sollte nicht unterschätzt werden, sie war jedoch Open-Book und man hatte genug Zeit.",5,0.0,0.0,0
3151,3151,5d08f8b0a514ad001cca0ad9,"Sehr einfaches Modul, habe das Modul als Nebenfachstudent aus der UZH mit sehr wenig Vorwissen besucht und mit einer 5 bestanden... Die Themen waren zwar spannend wurden aber leider nur sehr oberflächlich behandelt",3,1.0,0.0,1
1311,1311,5b3cb2def07b02001a04c7c8,Sehr viel Stoff aber sehr spannend. Prüfung: MC und Essay-Fragen (FS 18),5,1.0,1.0,0
3506,3506,5d1c8e9f8a3f6d001ca3547f,"Grundsätzlich spannende Vorlesung. Prüfung war grösstenteils mathematisch mit grossem, nervigen Zeitdruck. Aufgaben meist mit neuen Modifikationen, nicht wirklich 1:1 wie in der Vorlesung behandelt. Für Leute die in Mathe mittelmässig sind etwas uncool. Stoff perfekt auswendig lernen reicht nicht wirklich für eine Note über 5.25.",3,5.0,0.0,1
6610,6610,63211888d797fc0021081c49,"Schreckliche Vorlesung, gnadenlos bewertete Prüfung. Nicht zu empfehlen. Achtet auf eure mentale Gesundheit.",1,0.0,0.0,0
703,703,5a7e429953d53f001a5b3ec0,geht so,3,1.0,1.0,0
6547,6547,62d036c96dbf1e00218e1264,Viel zu viel Aufwand für 4 ETCS. Wenn man frühzeitig beginnt die Reaktionen auswendig zu lernen sollte es aber kein Problem werden zu bestehen,3,0.0,0.0,0
7824,1182,5d4715a1fad9ab001cbfb337,Du wurdest gewarnt...,1,0.0,1.0,0
3735,3735,5d73b5d65eff81001c6ca4c6,"Guter Kurs, viel Selbststudium, an Wissensstand angepasste Lerninhalte je nach Tln, guter und hilfsbereiter Dozent",5,0.0,0.0,0
9336,2694,62b4658e7faad300210e954e,"Interessantes Modul, Freisinger macht es jedoch nicht ansprechend. Und ihr Prüfungsteil stellt keine Frage, ob du für die Prüfung gelernt hast, sondern dein allgemeines Wissen und wenn du auswendig studierst, wie ein Pourbaix-Diagramm von Selenium aussieht zu wissen, wo welche Spezies hingehört. Nur um dich selbst zum Narren zu machen, indem du die Konzepte studierst und nicht in der Lage bist, zu zeigen, dass du verstanden hast.",2,0.0,0.0,0
8701,2059,60b5f7cd4d9769002295f79c,"In keinem anderen Blockkurs habe ich so viel gelernt wie in diesem. Aber die in der Beschreibung genannten langen Huers sind kein Jocke, an den meisten Tagen dauert der Kurs bis 18:00, an einigen Tagen viel länger. Also nur, wenn Sie nicht zu viel Arbeit für andere Klassen zu tun haben. Auch es dauerte über ein halbes Jahr, bis wir unsere Noten bekommen...",4,0.0,0.0,0
6087,6087,61fa408c2f12ca0021083612,"Sehr spannende Fragestellungen. Aber wenn man nach einem Semester grundlegend Definitionen immer noch nicht versteht, fragt man sich was man eigentlich gemacht hat. Das Fach betont immer wieder, dass es mehr Pluralität braucht, doch kann es nie zeigen was es damit meint. Auch die Materialien sind sehr schwach, es ist alles sehr undefiniert und es versucht gleichzeitig die VWL neu zu definieren. Es ist ein bischen so als ob eine Twitter rant zu einem Fach wurde.  ABER die Diskussionen sind sehr spannend und man muss während dem semester fast nichts machen. Auch der Essay am Schluss hat nichts mit der Vorlesung zu tun. Man kann also absolut nicht machen während dem Semester und den Essay in einem Nachmittag schreiben. Die wohl einfachsten 3 ECTS an der WWF. Prof. Wojtek ist sehr gut und fair. Er sieht die problematik welche oben ausgeführt wurde ebenfalls (meiner meinung nach) welche vorallem in den Diskussionen durchscheint.  Wenn man diese Vorlesung als ein get-together sieht und einfach ECTS bekommen möchte ist das Fach super! ",2,0.0,0.0,0
1339,1339,5b426e045c57d5001af9c175,Schlechte Folien,2,0.0,1.0,0
7457,815,5c5c59c55112ef001c6b390c,"Prof. Cvengros hat einen netten und organisierten Vortrag. Sehr ordentliche Tafelnotizen. Er nimmt sich auch Zeit für einzelne Studenten, um zu erklären, wie die Dinge funktionieren.",5,4.0,1.0,1
7555,913,5ccbc397d42f62001c08eb6f,"Wenn Sie eine Herausforderung wollen, ist das die richtige Wahl... es ist die langweiligste Dozentin, die Sie sich vorstellen können und es ist wirklich schwierig, die ganze Zeit wach zu bleiben, die Prüfung ist ein Witz, einfach dumm... würde es nicht empfehlen",1,0.0,0.0,0
6497,6497,62c5ab978b0c930021cbc588,Sehr interessantes Modul und auch sehr faire Prüfung. Die Pflanzenpraktikas waren teilweise aber etwas aufwändiger (vor allem das Herbarium),4,0.0,0.0,0
5202,5202,600986048551df0022336532,Der Professor ist extrem sympathisch und vermittelt den Stoff motiviert. Das Thema an sich ist ebenfalls spannend und meines Erachtens relevant für viele ökonomischen Szenarien in der Realität. Die Prüfung eher schwierig. ,4,0.0,0.0,0
2302,2302,5c50c0aeccaaf5001c0b08c1,"Der Inhalt fand ich ein wenig trocken. Es fehlt an Übungsmaterial, da man nur ein Fallbeispiel zur Bearbeitung hat. Die Prüfung ist jedoch sehr sehr fair gestaltet. Das Ganze ist Openbook, und ausnahmsweise hat man sogar genügend Zeit um etwas nachzuschauen. ",3,0.0,0.0,0
5601,5601,60d9d4e1275c21002223d4b8,"Nicht so ein schweres Modul, Prüfung fair und prof ist cool, gute Organisation!",5,0.0,0.0,0
103,103,5a5f52bebe6796001a9da96f,"Spannende Vorlesung, aber die gefühlt 20 verschiedenen Dozenten haben wohl nicht miteinander abgesprochen, wer was erklärt; daher viele Überschneidungen. Aber für RS-Interessierte eine tolle Veranstaltung und eine herzlichst willkommene Einführung in die ""Programmiersprache"" von MatLab.",5,1.0,1.0,0
8551,1909,60131d08862c340022b07e18,Nimm es nicht!,1,0.0,0.0,0
4013,4013,5dfe1a0411742b001eb68d4e,"Im Vergleich zu den anderern Modulen sehr viel Stoff. Prüfung selbst war eigentlich nicht schwierig und man hatte genügend Zeit. Jedoch macht die Auswertungsmethode das ganze schwierig, da man die Fragen zu 100% richtig haben muss und raten muss, wenn man sich bei einem Punkt nicht ganz sicher ist.",3,0.0,0.0,0
1829,1829,5c28edf8e42cee001cd01dab,Zu viel Aufwand für 3 ects,3,4.0,0.0,1
915,915,5add7d0ae31a1a001a75a919,"Super Skript, verständlich, VL nicht notwendig zu besuchen.",5,3.0,2.0,1
5243,5243,60127287e74c670022d27c9b,"Interessantes Fach, jeder BWL Student sollte mal davon gehört haben. Franck top, Prüfung ebenfalls fair.",5,0.0,0.0,0
1894,1894,5c34ee2f93ac7c001ca24233,tolle dozentin und faire prüfung! war mein lieblingsfach vom semester,5,2.0,0.0,1
3954,3954,5dfa085096d0e2001e001a04,"Eigentlich könnte man eine VL über internationale Politik spannend und erfrischend gestalten. Wir gingen jedoch kaum in die Tiefe und so war auch der Mehrwert entsprechend klein. Prof. Walter hat zudem die Begeisterung nicht wirklich erfunden und schaffte es irgendwie, selbst au spannenden Themen langweilige Vortragungen zu machen. Ausserdem kann sie sehr schlecht erklären und verwirrte sich teilweise selbst. Arbeitsaufwand (wenn man denn die Paper liest jede Woche) viel zu hoch für 3 ECTS.  Das alles soll aber nicht darüber hinwegtäuschen, dass Internationale Politik grundsätzlich ein sehr spannendes Politikfeld ist und Prof. Walter eine überaus angesehne und talnetierte Wissenschaftlerin. Ihre Paper (z.B. das über die Eurokrise) sind durchaus lesenswert. ",1,6.0,2.0,1
7608,966,5cf65a00888ee3001ce4d86d,"Inhalt der Vorlesung ist interessant und relevant, aber ich habe das Gefühl, dass der Dozent bestimmte Fragen in der mündlichen Prüfung auf der Grundlage, ob er Sie mag oder nicht",2,3.0,1.0,1
4362,4362,5e3d75a4bbc7780022b6fdb9,"Der Dozent ist nett und sicher eine Autorität in seinem Fachbereich. Allerdings ist er meiner Meinung nach kein guter Dozent. Er kann nicht wirklich erklären und vieles wird einfach von der Folie vorgetragen oder darauf verwiesen, dass der Beweis dort steht. Leider kann ich nicht wirklich sagen, etwas verstanden zu haben. Wer bereit ist auswendig zu lernen für eine gute Note ist man hier am richtigen Ort. Für alle anderen ist dieses Modul nicht für euch. Die Unterrichtsmaterialien sind nicht gut (handgeschriebenes Skript, wenige Übungen, kein Podcast, das Mikrophon sitzt meistens nicht gut, sodass man kaum was hört). ",2,0.0,0.0,0
4775,4775,5ef1ffdde07f410022d7efd7,Prüfung einfach brutal. Dieses Jahr hatten die Aufgaben der Prüfung nichts mit den Excel Übungen zu tun. Schade um das Fach.,1,0.0,0.0,0
4642,4642,5edde5ee540df00022555c62,Von Fairness kann man keineswegs sprechen. Prüfung mit brutalem Zeitstress (37 unfassende Fragen in 60 Minuten). Meistens nur durchgeklickt. Praktisch nur extreme Ausnahmetatbestände. Alles in Allem nicht zu empfehlen. Aufwand ist enorm.,1,0.0,0.0,0
2645,2645,5c6d11614da451001c79fa4d,"Eig. Spannender Inhalt, aber sehr theoretisch und wissenschaftlich ausgerichtet. Linder unbediengt lesen! Und Prüfung ist gut machbar, einfach nicht unterachätzen. ",4,6.0,1.0,1
8154,1512,5e4aca5342919e002221569f,"Ich habe nicht wirklich etwas zu kritisieren über den Profi oder die TAs, aber das Material ist nur zufällig das Zeug Alpträume sind aus für jeden ohne eine starke Mathestreifen gemacht.",3,0.0,0.0,0
3750,3750,5d7d677fbb041b001c29b32f,"Die Vorlesung selbst hat mir gar nicht gefallen. Der Dozent ist zwar sehr lieb und gemütlich, aber er erklärt, als sei alles selbstverständlich. Die Themenauswahl wirkt random, die Übungen haben begrenzt mit dem Unterricht zu tun und sind viel zu schwierig. Jedoch müssen die Übungen nur bearbeitet und nicht vollständig gelöst werden, die Vortragsarbeit ist sehr spannend und auch die Themen im Unterricht fand ich ansprechend. Die mündlich Prüfung ist sehr gut machbar, wenn man sich getraut im Unterricht viele Fragen zu stellen (tu das auf jedefall!) und vor der Prüfung noch Unklarheiten an den Dozenten adressiert (tu auch das auf jedefall!). Alles in allem: echt fair!",5,0.0,0.0,0
8749,2107,60cf02f13f76c600224bb561,Tolle und sehr faire Dozenten. Sehr interessanter Kurs.,5,0.0,0.0,0
5547,5547,60ccdf48abb73b00224162de,"Professor nett, redet jedoch sehr langsam und durcheinander, die Dozenten waren viel besser. Die Prüfung war zum Teil ein Ratespiel. ",2,0.0,0.0,0
6363,6363,62acda02b2f11e002143b6b9,"Nicht sehr spannend, aber gute Dozenten. Prüfung fair aber Schnitt wurde hoch angesetzt.",3,0.0,0.0,0
2405,2405,5c599b20896c29001c117bd5,"Ich persönlich bin kein Fan von Kaiser. Wenn auch bemüht, kann man ihm auf Englisch kaum folgen, dazu sehr viele belanglose Informationen. Prüfung schien willkürlich. Lernt man einfach die Folien gut (!) auswendig, kann man sich die Vorlesung sparen und eine gute Note ist möglich.",2,2.0,0.0,1
2672,2672,5c73031e9dee23001cb84a85,Sehr gute Dozenten. ,5,0.0,0.0,0
3052,3052,5d02350f14b0c6001c9ea459,"Diese Vorlesung ist gelinde gesagt eine absolute Katastrophe! Es ist eine Frechheite, dass Prof. Ruch diese Vorlesung seit Jahren halten darf, sie ist unstrukturiert, langweilig und absolut unsinnig! Die Prüfung ist unfair und es werden weder praxisrelevante noch in irgendeiner Form „wichtige“ Dinge gefragt, sondern kleine Details, die wirklich niemanden interessiere! Das der Lehrstuhl diese Veranstaltung überhaupt noch anbieten darf lässt mich an der Qualität des gesamten Studienganges zweifeln...",1,8.0,0.0,1
6524,6524,62ce6c6eb22ef200217df385,Sehr spannendes Modul! Verzweifelt nicht beim Mittel Teil... schaut die alten Prüfungen gut an! Mega viel von der 19' Prüfung genau gleich gekommen. Ist gut machbar!,3,0.0,0.0,0
5275,5275,601c158985785100227abd1d,"Wenn da nicht dieser blöde Lockdown gewesen wäre, hätte ich wenigstens vor der Vorlesung jeweils bei Rot die Strasse überqueren können in der Hoffnung... Nein im Ernst, dieses Modul ist in jeglicher Hinsicht eine Katastrophe. Niveau ist viel zu hoch für eine Biomedizin-Vorlesung. Stoff ist viel zu umfangreich für eine 5 ECTS-4h/Woche-Vorlesung, es wird versucht die ganze Chemie von A bis Z auf Chemie-Studium-Niveau beizubringen. Dozentin kann nicht erklären und macht teilweise inhaltliche Fehler. Sie wurde teilweise von Studierenden darauf hingewiesen, hat ihnen dann auch recht gegeben, aber wieso auch die Folien/Übungsaufgaben anpassen? Sie muss ja schliesslich auch dieses Jahr wieder auf ihre berüchtigte Durchfallquote kommen. Übungsleiter übernimmt die Musterlösungen inkl Fehler 1:1  ohne eine Milisekunde darüber nachzudenken. Sein Kommentar, wenn ein schwieriges Konzept kommt: „das hattet ihr in der Vorlesung, das muss ich jetzt nicht nochmals erklären“ oder „das erkläre ich jetzt nicht, das solltet ihr wissen“ -> somit geht der nutzen der übungsstunde gegen null man kommt pberhaupt nicht nach mit schreiben und denken, muss die ganze zeit die pausentaste drücken wodurch ihre 2h-podcasts etwa 4 stunden in anspruch nehmen. 4 h diese Stimme, diese monotone Stimme. Prüfung war jenseits von gut und böse. 13 Seiten vollgepackt mit Aufgaben, also bei weitem nicht machbar in 2h. Wie schon erwähnt, eifach öppis. Gottseidank habe ich mit einer 4 bestanden (wahrsch auch nur wegen dem „Corona-Bonus“ dieses Jahr), jetzt muss ich dieses dieses Skript nie mehr lesen, diese Stimme nie mehr hören",1,0.0,0.0,0
1349,1349,5b44a420eff072001a637cbe,"An sich nicht uninteressanter inhalt, da man mal die sonst oft ""ignorierte"" mathematik hinter den  formeln sieht (insb. für das CAPM/Nutzenmaximierung und -funktionen/MPT/APT). Jedoch waren die Schwerpunkte der Vorlesung in keinster weise wegweisend für den prüfungsstoff des vorlesungsteils. Die abgefragten themen verteilten sich gefühlt auf 10 slides, die nur am rande behandelt wurden.  Die übungen sind etwas unstrukturiert und die ML haben viele fehler. Die übungsleiterin und auch der prof (Herr Ziegler nicht Herr Hens) sind dafür aber sehr hilfsbereit. Empfehle vor der vorlesung die lin. alg. skills etwas aufzufrischen, da einem viel matrizennotation und -rechnen um die ohren gehauen wird in der VL.",2,0.0,0.0,0
6523,6523,62cdf97bb22ef200217def86,"Interessantes Modul mit tollen Dozenten, denen es wirklich wichtig ist, dass man die Thematik versteht. Ich persönlich konnte den Vorlesungen von Francesca besser folgen als denen von Darren, da er immer sehr viele Infos in eine Vorlesung gepackt hat. Die Prüfung war sehr fair. Die Multiple Choice Fragen sind eher oberflächlich und gut lösbar. Vor den Essayfragen darf man nicht zurückschrecken. Schreibt auf, was euch gerade einfällt und ihr werdet ziemlich sicher Punkte dafür bekommen.",4,0.0,0.0,0
2546,2546,5c6707bd708d8f001cd8f601,Eher langweilig und die Hausaufgaben aus denen sich die Endnote zusammensetzt sind meiner Meinung nach sinnlos. ,3,2.0,2.0,0
5182,5182,6006d46572a2ee0022105961,Prüefig unmöglich z löse. Han all ufgabe 3 mal dure gmacht plus ehred ganze skript zamegfasst wo eh scho ned gut ufbaut esch und fix ned bestande. Sie erklährt nüt mer mues alles selber ersrbeite. Prüefig völlig andersch al skript ufgabe und alled. ,1,0.0,0.0,0
858,858,5aa5107c6e51e5001a316218,Je nach Dozentin gute bis sehr gute Noten möglich. Hab kaum gesamte Literatur gelesen! Wählt euch den/die Prof gut aus! ,5,0.0,0.0,0
7962,1320,5dfce3667755ba001e28fbfc,"Professor ist langweilig und sehr langsam, sie liest nur die Dias. Ich besuchte nur 2 Klassen und verpasste nichts. Um die Prüfung zu bestehen, müssen Sie jedes Detail der Dias auswendig kennen. ( Dias sind sehr schlecht gemacht, dauert eine Weile, um zu verstehen, was sie auch nur gemeint). Prüfung ist einfach, keine Übungen, nur mehrere Fragen, keine Notwendigkeit, OECD-Modell zu verstehen, aber Sie sollten die Artikel kennen",1,5.0,3.0,1
4395,4395,5e4192ec2498c300220875ec,Easy Note. VL (1 Woche durchgehend) während den Ferien + viele Aufgaben über weitere 6 Wochen verteilt (Aufwand nicht zu unterschätzen!). Jeden Tag während VL-Woche Miniprüfungen vom letzten Tag.  Note bekommt man sehr spät.,5,0.0,0.0,0
215,215,5a61b6b2e9399e001ac57b8d,sehr langweilig.,1,1.0,0.0,1
3964,3964,5dfa3c0adb5ec7001ea7bc53,"absolut interessants fach findi und fairi prüefig vorusgsetzt mer macht halt echt es transkribt vo dem wo sie seit, folie vollkomme unnötig. defür ultra geil dass literatur genauso wenig wichtig isch",4,1.0,3.0,0
7296,654,5c4022e2caa3e7001c6bb6a4,"Langweilig Kurs. Prüfung leicht zu bestehen mit gemeinsamen Kenntnissen, aber schwierig, gute Note zu erhalten.",1,1.0,0.0,1
727,727,5a817a9afbb086001a9901cd,"Zu wenige wichtige Konzepte, insbesondere in der Vektoranalysis",4,3.0,2.0,1
5188,5188,6007f2c87a28300022813b38,Netter Dozent. Die Prüfung war aber unverhältnismässig schwierig. ,3,0.0,0.0,0
9215,2573,627bc59bffda0600212cf2df,"Intensives Seminar, bei dem jedes Papier (+ Präsentation) viel Zeit und Mühe braucht. Empfohlen nur, wenn Sie viel Regressionsanalyse und Papierarbeit durchführen möchten.",3,0.0,0.0,0
6318,6318,62a050ae30bb7f0021e91170,Grundlagen der Linguistik ,5,0.0,0.0,0
5159,5159,6001f1ed95d4dd00222adcf6,Je nach Prof. interessant oder nicht. Man muss abstraktes schon sehr mögen (Hat die Wand die Eigenschaft grau zu sein oder ist sie grau) um mitzukommen.,3,0.0,0.0,0
