,_id,review,score,upvotes,downvotes,sum
992,5cffa8129eda03001ce05fe6,"Es hängt alles davon ab, wer Ihr Seminarlehrer ist und wer Ihre Essays korrigiert... Reines Glück",3,6.0,0.0,2
43,5a5ef42cbe6796001a9d8080,"chillig, nor de letzti bricht werd hässig bewärtet (50% vode Note) aber söscht löcki zom bestoh well met bez ufwand hetme en 5 bes 5.5 Vornote vom Lab.",5,1.0,0.0,1
3879,5dde371b03c5f2001c469da8,Für an Wissenschaft interessierte Studenten nicht zu empfehlen. Eine kritische Auseinandersetzung mit der behandelten Literatur fehlt gänzlich und konstruktiver Diskurs mit der in ihrer Ideologie gefangenen Dozentin ist unmöglich.,1,1.0,1.0,0
1939,601d577c88828600222c538d,Einfache Credits inkl. guter Noten. Aber wirklich langweilig...,2,0.0,0.0,0
1212,5b2bf10e629cb1001a766dcb,Heisser Tipp: Bei iPad - Folien besonders gut Notizen machen. Ihr werdet es euch in der Lernphase danken.,4,1.0,0.0,1
5010,5fa94359e4a2050022230c71,"Der Dozent hält keine Vorlesung.  Es gibt Übungen, aber ohne Lösung. Die Materialen für den aktuellen Tag werden um 9uhr freigegeben und um 16Uhr AM SELBEN TAG  kommt dann eine Prüfung. Unsinnig, nicht einleuchtend, allgemein sehr frustrierend. ",1,0.0,0.0,0
2252,61798b5ddfac6e0021780f32,Ganz und gar nicht gut organisiert...,1,0.0,0.0,0
1359,5e173547d50e80001edba159,"Guter Ort, um etwas Mathematik zu lernen! Genieße es!",5,0.0,0.0,0
4101,5e182f4dc40dd9001e9ed7a7,unglaublich schlecht strukturiert,1,6.0,3.0,1
2869,5ce7a28c3552af001c7ff16e,schlecht sehr wischiwaschi ,3,3.0,0.0,1
1345,5e15b15458ac11001eb1398a,"Einstufung ein bisschen unfair, aber das ist uzh",2,0.0,0.0,0
5567,60d1fb98f10a70002231191e,"Super Modul! Die Dozentinnen geben sich sehr viel Mühe, es ist spannend und man erlangt viel Wissen, welches einem nicht nur an der Uni und für die Zukunft einiges bringen kann, sondern auch privat genutzt werden kann. Den Teil von Zimmermann fand ich etwas weniger gut, aber dafür die anderen umso besser. Für mich definitiv einer der besten Vorlesungen, die ich bisher besuchen konnte!  Da könnte sich so manch anderes Modul eine oder gleich mehrere Scheiben abschneiden...",5,0.0,0.0,0
3098,5d04a64497cd24001cfc326c,"Kann hilfreich sein. Kein allzu grosser Aufwand, würde ich sofort wiedernehmen.",4,0.0,0.0,0
263,5a9d6ee7dd31f6001a0ba7ea,Ich liebe es.,1,7.0,1.0,2
4683,5ee36e4e3580e400221dd097,Als HSGler fand ichs sehr einfach,1,0.0,0.0,0
5206,600ac0f34015c30022e5b3c1,"Spannendes Fach, viele interessante Modelle, Prof nimmt sich Zeit, um alles zu erklären, nicht zu unterschätzender Matheteil, Prüfung jedoch sehr schwer, es wurde vieles abgefragt, was wir so nie durchgenommen haben",4,0.0,0.0,0
3049,5d02289b14b0c6001c9e8c59,Übungen sind sehr theoretisch und für die Prüfung an sich nicht wirklich relevant. Alte Prüfungen lösen ist aber sehr empfehlenswert.,3,3.0,1.0,1
1546,5e5bb48f65a4f70022c37f45,"Der Vortrag war zwar zu abstrakt, aber die Vorbereitung auf das Projekt und die Präsentation machte Spaß. Die mündliche Prüfung war super! Geringer bis moderater Aufwand für die Projektvorbereitung (je nach Teamkollegen). Wenn Sie verstehen und erklären können, was Sie im Projekt gemacht haben, wird die mündliche Prüfung angenehm sein. Ironischerweise müssen Sie die Vortragsfolien für die mündliche Prüfung nicht studieren.",5,0.0,0.0,0
4165,5e1f501e70f0bc0022efa1a1,"E katastrofe, schad für das a sich spannende Thema",1,8.0,1.0,2
1693,5bffd10a7ed7cd001b105811,"Sehr spannende Vorlesung, super Dozent",5,4.0,0.0,1
421,5b4f6a6da3735d001af8388b,"Generell mag ich den Vortragsansatz, aber die interaktiven Sessions könnten etwas interaktiver sein. Ich wünschte, mehr über spezifische Implementierungen mit Spark erfahren zu haben (einige Anwendungsfälle als Hausaufgaben). Es wäre besser, tiefer in diese Konzepte zu gehen. Der Vortrag könnte besser sein, wenn es sich um einen 6 ECTS-Vortrag (Tieferwissen für Spark etc.) handelt.",3,0.0,0.0,0
153,5a607ae6e9399e001ac52da1,"struktur verwirrend, sonst gut",4,0.0,0.0,0
4277,5e3026195460bb002273788d,"Im grossen und ganzen spannend, lehrreich und interessant. Einige Dozenten, v.a. Rubio (schreckliche Folien) waren nicht gut!",3,2.0,0.0,1
4758,5eedc2c416a6280022685752,"Obwohl die Organisation dieses Jahr schlecht war, würde ich für Leute mit Interesse am Thema dieses Fach empfehlen",5,0.0,0.0,0
461,5b9913ef5180ca001a7390b3,"Großer Professor, sehr interessanter Kurs!",5,1.0,0.0,1
1913,5c35fc0c0d6b09001caa5040,"Die Übungen sind eher schwierig und bereiten einen nicht direkt auf die Klausur vor, an welcher es dann auch noch Malus für falsch Angekreuztes gibt. Prof Dr. Wolf hält sich ausserdem für einen ganz lustigen Vogel, so lustig, dass er sich in Vorlesung 1 erstmal über Evaluationen des Vorjahrs lustig macht; die Grundlagen seiner Materie scheinen ihm aber so trivial vorzukommen, dass man den Eindruck hat, dass er wirklich den kompletten Anschiss hat diese Vorlesung halten zu müssen.  Dass man an der Klausur mit gerade mal 3.75 von 15 Punkten besteht(FS18), sagt denke ich genug aus. ",2,43.0,4.0,3
6099,61faf16df5ea2200211353cd,Toller Prof (Vermutlich der Beste im ganzen Bachelor) Prüfung war extrem fair und für Leute die bereits an der Kanti RW hatten extrem einfach,5,0.0,0.0,0
5524,60c3b2f5f1bf64002288535e,"Nicht viel neues vieles hat man schon aus andren Vorlesungen gehört, die Prüfung ist machbar",4,0.0,0.0,0
3889,5de6d9785e4988001cf566e9,"Interessant und sehr nützlicher Stoff. Schade, dass es intensiv in einer Woche durchgeführt wird und daher nicht so viel hängen bleibt.",3,1.0,0.0,1
2459,5c5c5d205112ef001c6b44c2,Im erste semester isches eigentlich fast nöd möglich chemie bi de freisiger z bestah. sie het kei struktur drinne und d prüefig isch eifach e verarschig. es ischen witz dass mer i organischer und physikalischer chemie es bessers grundlageverständnis bechunt als bi nem grundlagefach... ,1,6.0,0.0,2
22,5a5f3fd2be6796001a9da280,"Einfache Themen, aber eine unglaubliche unfaire Prüfung im Herbst 2017",3,1.0,0.0,1
160,5a6097d5e9399e001ac53a41,"Ein bisschen aufpassen, Folien gut anschauen und lernen und dann klappts mit einer guten Note. ",4,1.0,1.0,0
1852,60015b0c95d4dd00222abdda,"Guter Kurs, faire Prüfung. Am meisten omportant, die Einstufung ist effizient.",5,0.0,0.0,0
2463,5c5c69e05112ef001c6b6220,"Ja die liebe Dozentin hat sich schon Mühe gegeben, mir die Freude an meinem Lieblingsfach zu nehmen. Man muss unter dem Semester stets dranbleiben und aufpassen, nicht abzuhängen. Vor allem in den Kapiteln zur Säure-Base und Redoxreaktionen ist man durchgehend mit Abschreiben beschäftigt, und muss zu Hause die Rechnungen noch einmal für sich durchgehen und die Gedankenwege der Dozentin antizipieren. Zwei Sterne wegen meiner optimistischen Lebenseinstellung „schlimmer geht immer“.",2,10.0,0.0,3
833,5a9546aa43ed29001a1e9533,Mobler hilft!,4,1.0,0.0,1
2261,619f9d7e16679c0021dacf5c,"Warum 2 Sterne gegeben werden können?Wenn 0 Sterne erlaubt ist, gebe ich die 0!!!",1,0.0,0.0,0
5868,61c38c3d9d90420021c2131b,"Personalökonomik war spannend und gut vermittelt, die restlichen inhalte sicherlich auch relevant leider aber teilweise eher trocken vermittelt   Prüfungsbewertung fair",3,0.0,0.0,0
1178,5b29f88beeda99001a49c244,"Niveau der Prüfung 2018 wieder etwas höher, als 2017. Generell relativ unnötiges Modul mit sehr mühsamem Aufbau durch Videos statt Vorlesung. ",3,5.0,0.0,2
110,5a5f61c5be6796001a9daf14,Naja sehr einfache Prüfung bei der man schon mit ein wenig Allgemeinwissen fast eine genügende Note schreibt. Die Vorlesung selber aber leider sehr langweilig.,1,0.0,1.0,0
3521,5d1da5e73d5e6e001cf8af5c,"Schlein ist ein sehr guter Prof! Seine Vorlesungen sind sehr spannend und man merkt, dass es sein Ziel ist, dass wir den Stoff verstehen. Auch die Übungsleiter sind sehr kompetent und hilfsbereit. Die Prüfung war nicht einfach aber durchaus machbar.",5,5.0,0.0,2
1602,5bb60edc4fffb700199d149f,"Sehr interresantes Fach. Der Prof versucht das Beste aus den stumpfen Themen zu machen. Für Schnell-Lerner werden sich die Vorlesungen sehr langsam anfühlen, da oft alles step by step erklärt wird. Trozdem sind die Vorlesungen sehr nützlich, da für die Prüfung ein tieferes Verständniss eine grosse Hilfe ist. Als Prüfungsvorbereitung nochmals alle Übungen durchlösen, alle Probeprüfungen (mehrmals) durchlösen und die Theorie im gut strukturieten Skript lernen. #Ehrenulf",4,16.0,1.0,3
463,5a6a228d1053f0001a853cfa,Super vorlesung. Faire prüfung,5,7.0,39.0,0
6107,61fbdfd9dfdc2600218f699a,"Recht lästiges Modul, das mit einem hohen Zeitaufwand verbunden ist. Weder di Vorlesung noch die abgegebenen Scripts enthalten genügend relevanten Inhalt, um damit die Aufgaben lösen zu können. Das wöchentliche Lösen der Aufgaben und der Besuch des Tutorats ist darum essenziell. Die Tutorats sind sehr gut organisiert und von sehr kompetenten Student*innen geleitet, bereiten einen einigermassen gut auf die Prüfung vor.",3,0.0,0.0,0
300,5a63a72854f060001af5c7a8,Schlechte Organisation und unklare Definition der Lernziele,1,8.0,2.0,2
317,5b12ba5c75ce9d001a099b61,Irgendwie langweilig,1,0.0,6.0,0
5667,60e74a32025efa0022a6780e,"Mit gueter Zemmefassig machbar; mached unbedingt Notize! (Empfehlenswert sind au einigi zemegfassti kapitel uf uniboard). Ohni Üebige z löse machbar, aaluege langet (mir hends aber open book gha).   Es sind mega viel Ufgabe vo alte Prüefige cho, mached die unbedingt! ",3,0.0,0.0,0
223,5a61c261f92ac7001a6e9893,"In der Prüfung stack overflow benutzen dürfen, macht das Ganze viel zu einfach um keinen 6er zu schreiben",5,1.0,14.0,0
2065,60be03907aa1b20022007974,"Organisation = 0 Schwierige Prüfung am Ende, zu vielen Vorträgen",2,0.0,0.0,0
1798,5fdb1a29a877170022777135,"Mangelhaft strukturiert, keine klare Zielgruppe (für die meisten Teile nicht viel neue Informationen für Computerlinguisten und Weg zu detaillierten und technischen für Medienstudenten). Auch viel zu viel Aufwand für nur 3 Credits.",2,2.0,0.0,1
3699,5d5edba98cacc5001cbde8a4,"Hatte damals eine 5.0. Die Vorlesung von Prof. Thier ist super spannend und witzig. Sie ist gegenüber derjenigen von Herrn Prof. Senn zu bevorzugen. Wer sich für Rechtsgeschichte interessiert, sollte im Master das Modul Kirchenrecht und Kirchenrechtsgeschichte belegen. Die Vorlesung von Thier ist ebenfalls top und regt zu vernetztem akademischen Denken an.",5,0.0,0.0,0
761,5c51aff8ccaaf5001c0bd3b3,EZ,5,2.0,8.0,0
670,5c4306856ebd2f001c2c85cd,Interessante Themen und gute Professoren.,4,0.0,0.0,0
1289,5b3aa0fb9a51ef001a196c56,gute videos.. VL muss nicht zwingend besucht werden,4,1.0,0.0,1
5275,601c158985785100227abd1d,"Wenn da nicht dieser blöde Lockdown gewesen wäre, hätte ich wenigstens vor der Vorlesung jeweils bei Rot die Strasse überqueren können in der Hoffnung... Nein im Ernst, dieses Modul ist in jeglicher Hinsicht eine Katastrophe. Niveau ist viel zu hoch für eine Biomedizin-Vorlesung. Stoff ist viel zu umfangreich für eine 5 ECTS-4h/Woche-Vorlesung, es wird versucht die ganze Chemie von A bis Z auf Chemie-Studium-Niveau beizubringen. Dozentin kann nicht erklären und macht teilweise inhaltliche Fehler. Sie wurde teilweise von Studierenden darauf hingewiesen, hat ihnen dann auch recht gegeben, aber wieso auch die Folien/Übungsaufgaben anpassen? Sie muss ja schliesslich auch dieses Jahr wieder auf ihre berüchtigte Durchfallquote kommen. Übungsleiter übernimmt die Musterlösungen inkl Fehler 1:1  ohne eine Milisekunde darüber nachzudenken. Sein Kommentar, wenn ein schwieriges Konzept kommt: „das hattet ihr in der Vorlesung, das muss ich jetzt nicht nochmals erklären“ oder „das erkläre ich jetzt nicht, das solltet ihr wissen“ -> somit geht der nutzen der übungsstunde gegen null man kommt pberhaupt nicht nach mit schreiben und denken, muss die ganze zeit die pausentaste drücken wodurch ihre 2h-podcasts etwa 4 stunden in anspruch nehmen. 4 h diese Stimme, diese monotone Stimme. Prüfung war jenseits von gut und böse. 13 Seiten vollgepackt mit Aufgaben, also bei weitem nicht machbar in 2h. Wie schon erwähnt, eifach öppis. Gottseidank habe ich mit einer 4 bestanden (wahrsch auch nur wegen dem „Corona-Bonus“ dieses Jahr), jetzt muss ich dieses dieses Skript nie mehr lesen, diese Stimme nie mehr hören",1,0.0,0.0,0
1067,5b1fbdd45d1f92001a97ec0a,"Die Gastvorträge sind zwar einigermassen spannend aber sind nicht wirklich prüfungsrelevant. Für die Prüfungsvorbereitung empfiehlt es sich die Pflichtliteratur gründlich zu lesen. Allgemein bin ich etwas enttäuscht von der Vorlesung, da viele Themen grob angeschnitten werden aber dann nicht vertieft genug vermittelt werden, so dass man daraus einen Nutzen ziehen könnte. Dies hängt wohl v.a damit zusammen, dass jeder Gastdozent zuerst mal 30 Minuten seine Firma vorstellt und Werbung macht. ",3,1.0,0.0,1
1601,5ee0dad96a71af0022fcd40e,"Ähnlich der Mathematik I-Vorlesung. Der Prof kann hier und da ein paar Fehler machen, macht aber große Anstrengungen, Sie auf die Prüfungen vorzubereiten. Mit den Quizs, alten Tests, Videos, Scrpit etc.",4,0.0,0.0,0
2235,614885e596f1230023da8725,"Sehr viel Arbeit, aber auf der anderen Seite habe ich auch viel gelernt. Meiner Meinung nach waren einige der Tutoren nicht bereit, bei Fragen zu helfen. Peer-Check arbeitete für mich, es war von Vorteil, andere Menschen Lösungen zu sehen. Die Prüfung und Bewertung war sehr fair.",4,0.0,0.0,0
5690,60eeb6cb1af2d1002217b87c,Grundsätzlich spannende Einblicke in Unternehmen durch Gastvorträge. Organisation und Kommunikation des Moduls allerdings eher schwach. Prüfungsvorbereitung besteht lediglich aus dem lesen der Pflichtliteratur (5-6 Paper). Dieser begrenzte Aufwand wird dann kompensiert durch eine sehr vage formulierte Prüfung und strenger Bewertung.,1,0.0,0.0,0
1976,5c3c6ddf595ade001cf27cdf,Man kann sich schlecht auf die Sitzungen vorbereiten. Der Prof erzählt zu viele überflüssige Sachen und wird dadurch noch sympathisch,2,0.0,0.0,0
1325,5e0360a51253ce001e36e192,"Würde es nicht nehmen, wenn es nicht ein Muss ist. Prüfung so subjektiv. Hohe Arbeitsbelastung.",2,0.0,0.0,0
585,5a7249f64e1662001ab33ed7,"Zum einschlafen in der Vorlesung. Die 4 Stunden pro Woche kann man sich sparen, denn nur Übungen sind wichtig....",3,4.0,1.0,1
1505,5b97cfce50df1b001a8a0863,"Schwierig auf die Prüfung zu lernen, da man keine Beispielsaufgaben hat. Ausserdem hat man an der Prüfung viel zu wenig Zeit!!!! Die Professoren müssen da dringend was ändern. ",2,3.0,1.0,1
956,5b001e95991465001acb60a0,"In meinem Team haben 2,5 Mitglieder gearbeitet. Mein Aufwand war 35-40 Stunden in der Woche (=20ECTS). Die anderen waren nicht unbedingt faul. Studenten ohne zusätzliche Informatikerfahrung ausserhalb dem Studium müssten evtl. mehrere Monate lernen, damit sie die Einstiegsstufe vom Sopra erreichen. Aber keine Sorgen, seitdem Christoph und Carmine die Projekte beurteilen, bestehen ALLE Sopra. (Ja,diejenigen auch,die nachweislich keine einzige Zeile eigenen Code geschrieben haben.)",4,4.0,1.0,1
1715,5c0bd95ce60eae001b75831d,Unorganisiert aber einfach,3,2.0,0.0,1
1747,5f8f0335045b0700226a35d0,Meh,3,0.0,0.0,0
978,5b0c3a69a8fb0f001a701b52,"Die Prüfung ist extrem fair. Einige Wochen vor der Klausur hat uns Prof. Pfaff eine Liste abgegeben mit den relevanten Folien. Fast die Hälfte wurde als irrelevant für die Prüfung deklariert, wodurch der Lernaufwand recht gering ausfiel:)",4,2.0,2.0,0
5472,60a8fd58024b250022c9b9e7,"An sich mega spannend, aber de Arbeitsufwand staht i keim Verhältnis. All zwei Wuche en report mache, wo sehr viel Ziit beasprucht und die chlinste Sache gebet Punkteabzug. Denn knapp meh als e Wuche vor de Prüefig (und somit Prüefigsphase) wird bekannt ghe, dass wege de momentane Situation (Corona isch ja erst sit hüt da) de Leistigsnachwiis inen grosse Uftrag umgwandlet wird. 3*, will Doktorandinne sehr nett gsi sind und mer da scho was lernt.",3,0.0,0.0,0
6008,61f02c1fe5e2d1002105f5d8,Super Dozent & faire Prüfung & Stoff angemessen für 3ECTS - absolut empfehlenswert,5,0.0,0.0,0
2066,5c42156d6ebd2f001c2c28d1,Je nach dozierendem Professor und Thema sehr spannend. Aufwand jedoch sehr gross,4,1.0,0.0,1
2422,5c5ac38ff265a5001c57cf0f,"Spannende Themen, aber sehr abhängig von der Motivation der jeweiligen Dozenten. Prüfung ist fair aufgebaut und spiegelt die in der Vorlesung behandelten Themen, zusätzliche Lektüre ist nicht zwingend nötig (DocCheck Flexikon aber sehr gute Ergänzung)",4,5.0,0.0,2
1508,5e4569c0b9d3360022e5c57e,"Eine Menge Arbeit während des Semesters, vor allem, wenn Sie Leute in Ihrer Gruppe haben, die nicht arbeiten. Also wählen Sie klug! Prüfung war sehr fair und so war die Einstufung der Aufgaben. Prof ist ziemlich gut, aber nicht manchmal aufgetaucht. Insgesamt gut Kurs. Ich empfehle!",4,0.0,0.0,0
1256,5dad7399b94958001cc63f7c,"Sehr gute Vorlesung in Bezug auf das, was Sie lernen. Manchmal ein wenig unstrukturiert und unorganisiert wie alle ifi-Kurse.",4,0.0,0.0,0
2685,62b38001821ff600218a08e4,Lauf!,1,0.0,0.0,0
1228,5b2cf20e629cb1001a774155,Spannendes Thema und spannende Organisation mit einem Konferenzsystem. Aber sehr viel Aufwand für 3 Credits. Aber wenn das Thema passt macht es auch Spass.,4,0.0,0.0,0
1737,5f724801c4195e0022b883c0,"Sehr faire Prüfung, cooler Professor und gute Dias mit vielen realen Beispielen (geredet über Spotify, Ebay, Netflix, Yahoo, etc). Doable, wenn nur Dias lesen, aber ich mochte den Professor so besuchte ich Vorlesung noch :D absolut empfehlen den Kurs",5,2.0,0.0,1
5380,6034000c19e80d00222dc11c,Faire Prüfung im HS20,4,0.0,0.0,0
4491,5e56d45f02a7d2002287c47d,"Prüfung mit seeeeehr vielen Details, v.a. Mikrobio. Immuno ein reines Chaos: kein genauer Ablauf. Er beginnt irgendwo mit dem Immunsystem und macht an einem ganz anderen Ort weiter. Viro war gut",2,0.0,0.0,0
1898,600e8268124cb70022894618,"Für wirklich, nehmen Sie diesen Kurs nicht. Thema war ziemlich hart, aber okay, das Problem ist, dass die Problem-Sets benötigen eine verrückte Programmier-Ebene (im Vergleich zu dem, was wir gelehrt werden, d.h. fast nichts) + die Prüfung wurde gemacht, um Sie Punkte verlieren",1,0.0,0.0,0
4204,5e24991f61cf3b0022f5ae2e,"Labor ist sehr klein für etwa 20 Personen und hat keine Fenster. Eher unangenehm wenn man 3.5 Wochen dort ist. Themen sind spannend, jedoch variiert der Umfang der verschiedenen Themen sehr. Die Projekte wurden leider unfair aufgeteilt. Man hat häufig mit Organen von Tierexperimenten zu tun und kann auch bei einer Sektion einer Maus dabei sein. Man analysiert auch sein Blut und macht einen Mantoux Test. Die Prüfung war schwierig, jedoch sehr grosszügig bewertet.",3,0.0,0.0,0
