,Unnamed: 0,_id,review,score,upvotes,downvotes,sum
2399,2399,5c5887b4be474e001c2dc1a6,"Prüfung HS 18 war eine bodenlose Frechheit. Wie schon gesagt, 2 von 8 Aufgaben waren ziemlich identisch, wenn man eine nicht konnte , konnte man die zweite dementsprechend auch nicht lösen. Diese beiden Aufgaben gaben zu allem auch noch am meisten Punkte.  Dozent erwähnte während des Semester immer wieder man solle alte Prüfungen anschauen bzw. diese lösen. PRÜFUNG HS 18 war jedoch ÜBERHAUPT NICHT mit Prüfungen der letzten Jahre vergleichbar. Ich persönlich war immer an Vorlesungen, besuchte Übungen, las den Storrer und bestand trotzdem nicht. Dozent mag zwar sympathisch und lustig sein während der VL, Prüfung aber war gnadenlos und meineserachtens fies.",1,83.0,9.0,2
2945,2945,5cf5896c608ff5001c67d4c3,Kann man auch super bestehen ohne Vorlesungsbesuch ,4,0.0,0.0,0
7473,831,5c642e72f56892001cbd908c,"Kurs war interessant, Prüfung wurde auf eine sehr enge Palette von Themen konzentriert",4,0.0,0.0,0
1471,1471,5b7a0a6b52631d001aceee51,Eifach oepis hahah,2,5.0,2.0,2
2292,2292,5c505e39ab563b001c4d5c97,"Eigentlich interessantes Thema das langweilig rüber gebracht wird. Godhes liest einfach von ihren Folien ab, die 1 zu 1 der Pflichtlektüre entsprechen. Prüfung mit relativ wenig Aufwand gut machbar, dennoch finde ich dass die Fragen ziemlich unpräzise formuliert wurden. ",3,2.0,0.0,2
3533,3533,5d1e69c93d5e6e001cf9cd04,"strenfe korrektur  Grossniklaus MC schwierig Essay Fragen sind Verständnis fragen. (Fair) Lehner Essay schwierig manmuss es detaliert aufschreiben,keine stichworte, 0.25 punkte  pro richtige schlüsselwörter",1,0.0,0.0,0
2941,2941,5cf53e97608ff5001c67b261,Nicht empfehlenswert ohne Vorkenntnisse ,1,3.0,0.0,2
1948,1948,5c38c67ed74513001cba4d4b,"Ich fand es ein spannendes Thema, Roter Faden zieht sich durch die ganze Übung und man setzt sich sehr differenziert mit dem Thema Behinderung auseinander",4,2.0,4.0,0
7023,381,5b3694785fb074001aff67cc,(+) interessante Themen (+) geringe Arbeitsbelastung (+) kurzes Seminar (+) freundliche Lehrer (+) nach Hause nehmen Prüfung (Gruppenarbeit) (-) mehrdeutige Fragen in der Prüfung (-) sehr oberflächliche und schlechte Feedback (-) unangemessene Abwägung von Fragen in der Prüfung (-) willkürliche Einstufung und inkonsistente Erklärungen (-) Fokus und Detaillierung nicht klar aus Vorlesungen (-) Vortragsfolien sind nicht genug für die Prüfung (Inhalte nur Kratzer Themen) nicht zu empfehlen. würde es nicht wieder nehmen.,2,7.0,1.0,2
238,238,5a61e98af92ac7001a6eabdc,"Bester Prof! Vorlesung ist sehr gut strukturiert, die Übungen waren aber schlecht bis nutzlos. Einfach mit dem Buch und Musterfragen lernen!",5,11.0,1.0,2
8685,2043,60992d257a38d400223ff875,"Matthias und Yuki wollen wirklich, dass wir die Themen verstehen, sie geben Übungen, die der Prüfung ähnlich sind, und sie sind insgesamt wirklich hilfreich und nett. Würden auf jeden Fall empfehlen diesen Kurs für alle, 10/10.",5,0.0,0.0,0
5812,5812,618e3e16518cf0002102aff9,"Eine der besten Vorlesungen die ich je hatte, super Dozent der trockenen Stoff spannend vermittelt, top strukturierter Unterricht, Probeprüfung und Lerntipps, übersichtliche Folien  absolut zu empfehlen",5,0.0,0.0,0
3876,3876,5dd8f64c4ed793001cc690bc,"Sehr interessant, finde den Aufwand für 6 ects auch voll ok. V.a. Gut wenn man beim scherer die BA schreiben möchte. ",4,0.0,0.0,0
9151,2509,6204d2b33294fe0021ebeb77,"Einfaches ECTS mit guter Note. Im Grunde ist alles, was Sie tun müssen, ein Gruppenpapier zu schreiben, in dem jede Person trägt über max 4 Seiten. Am Ende geben Sie eine sehr kurze Präsentation und das ist es. Keine Notwendigkeit, die Lection oder alles zu besuchen.",5,0.0,0.0,0
4817,4817,5efc40966e3ea3002268d8f6,"Bester Prof, der beinahe alles zu dem Thema weiß und dies gut vorträgt. Inhalt war sehr interessant und faire Prüfung. Empfehle ich jedem, der sich für Geschichte interessiert.",5,0.0,0.0,0
7573,931,5cdc6483a11728001ca05c63,"Fantastische Dozentin, sehr interessantes Thema und faire/leichte Noten",5,0.0,0.0,0
3310,3310,5d1226b5f319ef001c79dab9,Super Dozent,5,0.0,0.0,0
1343,1343,5b431dbe5c57d5001afa07e2,wahrschinli s eifachste fach am ifi?,2,1.0,22.0,0
2001,2001,5c3dfda1d5b710001c16a4e1,Top. Anfang sind nervige und langweilige details... Nimm den richtigen Tutor!,4,2.0,0.0,2
6311,6311,629cd5e27f099b002124b1f5,Zu viel Aufwand für 3ects aber sehr spannend und Prüfung mit guter Vorbereitung der Unterlagen sehr gut machbar,3,0.0,0.0,0
869,869,5aae43bcf06d70001a43296b,eifach öppis,2,15.0,4.0,2
973,973,5b08150378e41c001a0a148c,"Nur Auswendig lernen der (sehr vielen und teilweise unverständlichen) Slides der Gastvorträge für die Prüfung gefordert, Verstehen ist anscheinend Nebensache.",1,1.0,0.0,1
7195,553,5c18b38365b1ae001b98978b,"Guter Beruf. Viel zu viel Information, sollte wahrscheinlich ein Meisterkurs für Studenten sein, die bereits über Verhaltensweisen und Wahrnehmung verfügen. Am Ende fällt es auf seine eigene Weitläufigkeit und vollständige überwältigende Information. Würde nicht recomend.",2,6.0,2.0,2
9274,2632,62a0abf330bb7f0021e91ee3,"Zeitdruck in dieser Prüfung unterscheidet nicht vorbereitete von nicht vorbereiteten Studenten, sondern erhöht die Chancen von gut vorbereiteten Studenten, die Prüfung zu vermasseln. Es gibt keinen Grund, warum sie nicht geben sollten Studenten 90min der Zeit. Der Kurs war gut, aber dies hinterlässt eine bittere nach Geschmack",3,0.0,0.0,0
8205,1563,5ec0aa2836433600225f4cfc,"Dieser Kurs ist etwas chaotisch und die Einstufung ist unklar. Allerdings ist das Hören auf den Professor IMO sehr interessant und recht amüsant. Es gab eine Menge Interaktion während der Kurse und Übungen, so dass der Kurs tatsächlich Spaß gemacht.",4,0.0,0.0,0
2125,2125,5c463d8beacac4001cb03e61,"Übungen besuchen und Musterprüfungen lösen, die Vorlesung bringt insofern etwas, dass man in den Stoff eingeführt wird",4,0.0,0.0,0
5703,5703,60f2af0308adb100224f5379,"Sehr aufwendig aber schlussendlich lernt man viel. Um am meisten vom Kurs zu profitieren empfehle ich den Report korrigieren zu lassen, so lernt man am meisten. Schade, dass man von den meisten TA keine Rückmeldung bekommt. (Ausser man gibt es zur Korrektur)",5,0.0,0.0,0
4391,4391,5e4141702498c30022085e6c,"super organisiertes modul, kompetente dozenten!  zu prof. baslers teil: inhalt wichtig fürs verständnis, meiner meinung nach aber weniger interessant als der molekulare teil. prüfungsteil von basler ist viel schwerer als der von hengartner. die klassische genetik testet verständnis und schnelles und logisches denkvermögen. keine details lernen, aber die beispielen, zb blutgruppen etc, gut kennen. übungen im skript lösen, gute zusammenfassung ist wichtig für die zwischenprüfung und auch die schlussprüfung. unbedingt die korrekte notation von genotypen lernen, sonst gibts punkteabzug! vorlesung lohnt sich sehr!  prof. hengartners teil: inhaltlich extrem interessant, gute vorlesung, auch wenn vieles noch zuhause verstanden werden muss. keine übungen, dafür viele musterprüfungen, die sehr hilfreich sind. hengartner prüft sowohl ""big picture"", wie auch details. es lohnt sich aber wegen aufwand/ertrag nicht alle details zu lernen, inklusive namen der proteine o. Ä. empfehlung: alles gut verstehen, wichtigste mechanismen auch etwas detaillierter.  zwischenprüfungen: sehr nützlich um punkte zu sichern! unbedingt gut auf zwischenprüfungen lernen, dann ist der druck an der schlussprüfung kleiner.  schlussprüfung: zeit für die beiden teile kann selbst eingeteilt werden. empfehlung: zuerst mit dem molekularen teil starten, für den molekularen teil benötigte ich nur circa 20min, danach die restliche zeit für den klassischen teil aufwenden!",5,1.0,0.0,1
7432,790,5c585091be474e001c2d72b7,"Würden diesen Kurs empfehlen. Wirklich guter Profi, nette Vorträge und eine faire Prüfung.",5,0.0,1.0,0
6652,10,5a5ef8e3be6796001a9d819f,"Im Buch erklären sie euch, was 1+1 ist und in den Übungen wollen sie, dass ihr die Masse der Erde berechnet, ausgehend von der Lichtgeschwindigkeit! Und niemand erklärt euch etwas!",1,28.0,5.0,2
7362,720,5c497d14aaf8a6001c772286,"Schlimmster Kurs überhaupt. Dozent ist nicht in der Lage, etwas zu erklären und hat einen Akzent, der das Folgen der Vorlesung noch schwieriger macht. Wenn Sie nicht müssen, empfehle ich dringend, diesen Kurs nicht zu nehmen!",1,3.0,0.0,2
6586,6586,62e8c5e6b88dda0021960cd3,"Super Prof, sehr interessanter Inhalt. Prüfung und Menge des Stoffes für 3 Credits aber unverhältnismässig.",5,0.0,0.0,0
7618,976,5cf7b1ff18dfce001cc21fd2,"Die Homework war sehr zeitintensiv. Beachten Sie, dass der Prof die Dias nicht hochlädt, um alle Fragen zu beantworten, die Sie brauchen, um sorgfältige Notizen zu machen.",3,0.0,0.0,0
6069,6069,61f82b2e82ebe300210b49ee,"Super Dozenten, die teils mit Skript und teils mit guten Folien arbeiten. Sehr viel Arbeitsaufwand, v.a. Teil der Pflanzen-Anatomie. Prüfung hat sehr viel Themen aber nicht geprüft (z.B. Ganze Photosynthese&Calvin-Zyklus) aber sonst fair.",4,0.0,0.0,0
5271,5271,601ac22569ae640022432865,"Der Dozent war zwar sympathisch, jedoch wurden die Lernziele bezüglich des Prüfungsinhaltes anders angekündigt als es dann tatsächlich war - so wurden sehr viele Detailfragen gestellt (MC). Jedoch denke ich, dass die Bewertung schlussendlich fair war. Die Vorlesung an sich war spannend und vermittelte einen guten Überblick. ",4,0.0,0.0,0
8705,2063,60baa6c5559b02002287e8f5,"Liebe diesen Kurs! Die Übungssitzungen bereiten Sie auf die Hausaufgaben vor, die zwar zeitintensiv, aber für die Gutschrift des Kurses geeignet waren. Die Vorlesungszusammenfassungen, die Prof. Helled zur Verfügung stellt, sind sehr nett und enthalten alles, was Sie für die Prüfung wissen müssen. Die Prüfung war einfach.",5,0.0,0.0,0
1687,1687,5bff7b837ed7cd001b102d46,"Ich war in vielen schlechten Vorlesungen (Formale Grundlagen 1, Softwarekonstruktion, alles von Prof Stiller, etc) Die sind aber alle harmlos im Vergleich zu dieser Vorlesung. Diese Vorlesung ist eine absolute Frechheit und zeigt, wie wenig das ifi auf eine gute Lehre legt",1,22.0,1.0,2
1320,1320,5b3d42d6caf3a0001a929dfe,"Stoff übersichtlich, leicht zu lernen mit Übungen (man muss z.T. präsent sein, um deren Lösungen zu kennen), OLAT-Forum wurde erst in der letzten Woche gut betreut.",4,1.0,0.0,1
6439,6439,62b9965a714a470021df93c6,"Inhaltlich interessant, jedoch sehr Zeitaufwändig da man zwingend alles in den Lehrbüchern nachlesen muss",3,0.0,0.0,0
1765,1765,5c1a84c8942fba001bcf477a,"Viel Arbeit (Arbeit, Vortrag, Prüfung), jedoch meist gute Noten. Wer sich Wirtschaftprüfung vorstellen kann, solls machen. Prüfung ist open Book und eher einfach. ",4,2.0,0.0,2
9210,2568,627281a593f6e90021cfbb4e,"Prüfung nicht wirklich in Übereinstimmung mit dem, was Sie gelernt haben. Erwartete besser. Inhalt ziemlich interessant.",3,0.0,0.0,0
4025,4025,5e04b3934ff91d001ecaa485,"Vorlesung kann man sich sparen, Inhalt fand ich aber sehr spannend. Die Übungen bei Simon Hediger waren top! Buch lesen und Simons Übungen besuchen, dann kann man viel lernen...",4,1.0,0.0,1
4828,4828,5efdb6b184d77900222e5214,"Der Kurs ist interessant, obwohl der Aufbau etwas seltsam ist (der Kurs ist zweigeteilt). Ohne Vorkenntnisse ist es etwas anspruchsvoll, aber nicht zu schwierig.",4,0.0,0.0,0
3598,3598,5d2773c6f515bb001cb14cb3,"Das Seminar ist sehr offen gestaltbar durch die Studierenden. Man liest im ersten Semester gemeinsam Bücher und spricht darüber und schreibt im 2. Semester eine SA. Es ist mal was anderes, da man moderne Literatur/ Neuerscheinungen liest und die Dozentin ist wirklich interessiert das Seminar spannend zu gestalten.",5,0.0,0.0,0
5745,5745,6132539601d1d00022b2aa38,"Extrem viel Aufwand, alles Selbststudium und dann in Gruppe Spiel programmieren. Viel mehr als 4 ECTS. Bewertung/Testschwierigkeit unterscheidet sich je nach Assistent.",3,0.0,0.0,0
6725,83,5a61b608e9399e001ac57b4c,"Eher einfache Punkte, Vorträge sind manchmal interessant, je nach Gast. Prüfung ist fair.",4,1.0,0.0,1
2088,2088,5c457e177236dc001c4dbab2,Sehr angenehmer seminarleiter. Leistungsnachweis besteht aus kleinen zusammenfassungen der pflichtliteratur und gruppenpräsentationen.,5,1.0,0.0,1
4027,4027,5e04ed9f4ff91d001ecaa8bb,"Ich bereue es dieses Fach gewählt zu haben. Völlig unorganisiert, syllabus wird alle 2 wochen angepasst aber stimmt trotzdem nicht. Viele unnötige Gastvorträge. Der VL Besuch lohnt sich null, einfach das skript lesen und man versteht es viel besser. ",1,21.0,1.0,2
4411,4411,5e43ebe13bbe530022f48d17,Sehr spannendes Seminar mit sehr hohem Lerneffekt und Praxisbezug! Die Prüfung ist sehr fair.,5,0.0,0.0,0
1559,1559,5ba0ffb3e3d3e000191b0996,"Schlechte Dozenten, die didaktisch kaum Ahnung haben. Prüfung ist schwierig, geht also auf jeden Fall in die Übungsstunden (auch wenn ""freiwillig"" steht).",1,9.0,1.0,2
2821,2821,5cd1886a6c61c2001cc5cbea,"Super Vorlesung, sehr spannend, prüfung gut machbar. Fast kein Chemie (wie ich anfangs befürchtet habe), lohnende Vorlesung, auch fürs allgemeine Leben. Top Dozent, sympathisch, legt gute Schwerpunkte, guter Humor... Beste Vorlesung bis jetzt. ",5,3.0,0.0,2
3491,3491,5d1bc3a1139930001c2135da,"Zentrales Fach für WWF, Engagierter Dozent und guter OLAT Kurs. Zeidruck bei der Prüfung jedoch frech und unnötig. Mehraufwand bei Involving Activity je nach zufällig (!) zugeteilter Gruppe.",3,5.0,1.0,2
8545,1903,600fe20901121d00220329d9,"Gute Organisation! Wenn Sie Glück haben, ein Thema zu nehmen, das Sie mögen, ist es sehr interessant und angenehm, für zu arbeiten.",5,0.0,0.0,0
2433,2433,5c5ae5a8f265a5001c58252e,"Sehr gutes Modul! Es gibt die Möglichkeit einen Teil der Punkte für die Prüfung bereits während des Semesters zu erreichen.  Dozenten sind sehr sympathisch und kompetent! Auch wenn der Stoff umfangreich ist, bleibt es übersichtlich.  Praktikas jedi Woche sind sicherlich streng aber gehen nie mehr als 2 Stunden.  Insgesamt ein spannendes und tolles Modul für Biologie-Nebenfächler!",5,0.0,0.0,0
4858,4858,5f07ff32d6a8950022ca6f92,"Saumodul mit einer Sauprüfung. Wegen Corona wurde von einer Prüfung mit offenen Fragen und MC-Fragen auf eine Prüfung mit ausschliesslich offenen Fragen umgestellt. Alle Fragen basierten auf der Antwort zur ersten Frage, für welche man 15 min Zeit hat und die danach gesperrt wurde... Vorlesungstechnisch bei Schwabe ganz schwach, hat uns zum Lockdownbeginn einfach das Buch in die Hand gedrückt, womit wir pro Vorlesung bis zu 100 Seiten zu lesen hatten. Völlig unverhältnismässig für ein 3 ECTS Modul. Hiltys Vorlesungen im Bereich Ethik waren hingegen sehr spannend und man merkt, dass ihn die Materie tatsächlich interessiert. Leider too little too late um das gesamte Modul zu retten, aber da muss man halt durch...",2,0.0,0.0,0
9209,2567,6270fd2f5565190021d1b50e,"Netter Profi, interessantes Thema, faire Prüfung.",5,0.0,0.0,0
1509,1509,5b98bb2e5fde3b001a5ca2b3,"Interessant, aber sehr aufwändig für die credits. es ist glückssache, ob man gute assistenten bekommt. man muss insgesamt 8-10 berichte schreiben, die alle etwa 10-20 seiten umfang haben, plus laborjournal.",4,3.0,0.0,2
277,277,5a627834f92ac7001a6ed7e3,"Guter Dozent, sehr engagiert, viele Slides zu lernen, aber faire Prüfung Würde es FSA vorziehen",5,2.0,2.0,0
3049,3049,5d02289b14b0c6001c9e8c59,Übungen sind sehr theoretisch und für die Prüfung an sich nicht wirklich relevant. Alte Prüfungen lösen ist aber sehr empfehlenswert.,3,3.0,1.0,2
1705,1705,5c056050f14149001b68a697,"Informationsgehalt entspricht Soziologie mit Nebenfach Gender Studies. Diverser rational nicht begründbarer Müll. Meine Empfehlung: Vor der Prüfung bisschen LSD ballern, denn kreativer Stuss ist in diesem Fach Voraussetzung.",1,35.0,5.0,2
3674,3674,5d44af9cd63a3f001cfe5de5,"Alle Vorlesungen und Übungen besucht, einen ganzen Tag zwischen den anderen Prüfungen und Auffahrt durchgelernt. Bestanden. Easy.",5,0.0,1.0,0
5171,5171,60055b117edabf0022e60602,"Wagner,!",5,0.0,0.0,0
7784,1142,5d25f34607ab16001c7fbe71,Organisation ist sehr chaotisch,1,2.0,0.0,2
8805,2163,60e083aa310f290022f8dcee,"Obligatorische Sitzung jeden Montag 8-10. Meistens hören Präsentationen von anderen Studenten über eine Ware und eine flache Diskussion nach. Sie werden nicht viel lernen, außer einige Fakten aus wikipedia. Ein Dozent hat einige interessante Beiträge aus seiner Karriere, die anderen sind redundant. Geringe Arbeitsbelastung, um eine gute Note zu erhalten.",3,0.0,0.0,0
6800,158,5a69bc9e1053f0001a850bbe,"Eines der interessantesten Module meiner Bachelors, unglaubliche Dozenten und sehr faire Prüfung.",5,5.0,0.0,2
7815,1173,5d3b1f2ee12b65001cfd7c40,"Tolle Klasse, aber erwarten, ein Loooot zu arbeiten",5,3.0,0.0,2
3389,3389,5d15d0f7642f27001c087ef1,"Tutorate und Folien reichen vollkommen um zu bestehen, VL praktisch nie besucht",4,1.0,0.0,1
6476,6476,62c14bf739b6570021f73b0f,"sehr langweilig und unübersichtlich, von Zusammenhängen und Stoffmenge. Tausend kleine Details oder Stoffwechselwege, wo man keine Ahnung hat, was relevant ist. Dozenten sind okay bis sehr gut. Mittl spricht praktisch eine Fremdsprache, ohne chemisches Grundwissen kommt man hier nicht mit. Seeger top, angenehme Atmosphäre, direktes Anwenden von Gelerntem. ",1,0.0,0.0,0
7892,1250,5d9db7400f5e2d001c78cfb0,"Interessanter Blockkurs, der Datensammlung und -analyse in verschiedenen Studienarten sehr gut abdeckt. Sie haben viel Freiheit, an Ihrer gewählten Forschungsfrage selbst zu arbeiten. Es ist eine gute Gelegenheit, Ihr Verständnis von Statistik und Datenanalyse zu verbessern. Die Ausbilder sind alle sehr hilfreich und gut in der Erläuterung der Themen.",5,0.0,0.0,0
8808,2166,60e2e126f40e2900222a923f,"Nicht so gut wie ich in Bezug auf Inhalte und Lernen, sondern interessante Themen in der Verhaltensökonomie und auch eine faire Bewertung.",3,0.0,0.0,0
6028,6028,61f238cbafc4cb0021ac3b5c,"Ulf macht es als Prof gut, als Vorbereitung einfach alte Prüfungen lösen und nicht allzu sehr verstehen, wieso die Sachen so sind wie sie sind. Übungsblätter sind für die Prüfung irrelevant.",4,0.0,0.0,0
4855,4855,5f0731efd3b18500223d165a,Fer nüt.,1,0.0,0.0,0
6475,6475,62c09d7c39b6570021f735e5,"Viel zu viel Stoff und man weiss wirklich nicht, worauf der Fokus gelegt wird - 1000e kleine Details und kaum Text auf den Folien, welche die komplexen Zusammenhänge erklären. Prüfung war jedoch fair",2,0.0,0.0,0
8629,1987,603220dfb4e71a0022a7b0b6,langsame Einstufung und schwierig,1,0.0,0.0,0
1447,1447,5b5f7cb3ad5cd4001a6cbce4,"Tolles Seminar. Gute Filme, spannende Inputs vom Prof und kleiner Aufwand ;)",5,0.0,0.0,0
7762,1120,5d1f6a4f6cf972001c818fb3,"Wenn Sie in Python gut kodieren können, werden Sie interessante Dinge lernen und die Prüfung ist in Ordnung, sonst denken Sie nicht einmal daran, diese Klasse zu tun",4,2.0,0.0,2
